UWI,"Depth subsea, m","BHT, C",Formation,"Synthetic Temp, C","Static Temp, C","True Temp, C",source,label,SurfaceLatitude_NAD27,SurfaceLongitude_NAD27,BottomLatitude_NAD27,BottomLongitude_NAD27,"oil total cum, bbl","gas total cum, mcf","water total cum, bbl",gor total average,"gas maximum, mcf","oil maximum, bbl","water maximum, bbl",yield total average,status,"DST BHT, C","Maximum Shut-in Pressure, kPa",GR,NPHI_SS,NPHI_LS,DPHI_SS,DPHI_LS,PEFZ,RHOB,CAL
100111406613W500,1694.1,96.0,Dswan_hl,108.2,,108.2,synthetic,train,54.714775,-115.859122,54.714775,-115.859122,137656.906,64622.312,2297.059,469.445,1412.587,2207.095,161.019,2130.176,producing,96.0,18901.0,52.11671529692923,0.2020128596900099,0.1078,-0.0119663457755095,-0.0046,3.6971,2709.0403,226.4087
100111407114W500,1581.9499999999996,74.44,Dswan_hl,,,,,test,55.151956,-116.043742,55.151956,-116.043742,242161.54192666325,8049760.405504535,636581.3684576799,48434559.38539975,112303.20818909878,11663.538157304998,8378.906272592802,6471.61230389965,producing,74.44,1275.5,166.64,0.3329182126060267,0.2850549838774699,0.0954821735356128,0.1476067578327656,2.0524806540900093,-62.402654980399234,8.8573
100111506313W500,783.5999999999999,52.78,Mshunda,75.74,,75.74,synthetic,train,54.453056,-115.88314,54.453056,-115.88314,242059.44299603297,7935268.259687162,654034.8816082734,48434127.35338986,110912.79391265131,11709.875968126082,8535.312928162706,6475.134583817965,producing,60.0,12576.0,127.2247,0.1760608073010035,0.1346,-0.0152746633405903,0.0192,3.182166313879009,2.6236,8.3442
100111506802W600,1210.9999999999998,44.44,Jnikanssn,75.84,,75.84,synthetic,train,54.888386,-118.221431,54.888386,-118.221431,242083.34961186696,7962182.585745616,650288.1353506641,48434228.81401834,111237.99315168188,11699.96589131446,8501.800000182368,6474.273687318747,producing,44.44,9907.8,147.4741,0.1960434738645061,0.1811,0.0679684873215837,0.1137,3.284035401680537,2.5434,8.4528
100111604914W500,2808.7,46.11,Delk_pt,,,,,test,53.229323,-115.989789,53.229323,-115.989789,242088.84691221305,7969031.385516498,651547.0327738911,48434254.01357755,111310.47486343763,11703.549119539872,8513.488075849647,6473.850289207456,producing,46.11,9156.0,52.6586,0.1994466852923076,0.1019,-0.0674716071915351,-0.051,4.309551598424197,2792.7151,211.5474
100111606819W500,837.15,60.0,PRbelloy,69.33,,69.33,synthetic,train,54.889602,-116.840591,54.889602,-116.840591,242049.30268904206,7923955.536842669,655956.174804061,48434084.610204265,110774.49666140383,11714.99744710025,8552.565011253244,6475.464441090229,producing,60.0,13686.1,124.9819,0.2772717132658782,0.237712939603775,0.1248110547355434,0.1736,2.632658076124758,2.4132,7.5542
100112004213W500,2324.5,105.56,Mturner_v,,,,,not assigned,52.633129,-115.838137,52.633602,-115.837674,241801.8252946296,7647944.433224262,703101.5983066569,48433041.67424219,107399.03054480994,11840.695523107563,8975.945848370982,6483.4875359595935,producing,102.78,40761.8,46.1423,0.0471767547518847,0.0307648425802938,-0.0199188458379503,0.0097,4.802996028370213,2.6887,5.657
100112106425W500,737.5999999999999,49.44,Kdunvegan,58.81,,58.81,synthetic,train,54.555118,-117.724145,54.555118,-117.724145,27056.878,25483.063,34147.383,941.833,7564.402,9828.458,7201.833,1061.759,producing,49.44,11686.6,17.1533,0.0465715734979445,0.0171,0.0902731125684227,0.113,4.371493386884551,2.5306,8.223
100112204313W500,2189.1000000000004,103.33,Melkton,,,,,test,52.720842,-115.806483,52.720842,-115.806483,241916.36950120307,7775938.761732363,682062.5372723984,48433525.08342707,108960.50805670541,11784.678555202401,8787.13822358695,6479.690924450026,producing,103.33,28178.9,86.2609,0.0176061062664874,0.0107,-0.0142474348128951,0.0116,4.6079212306687305,2.6902,6.2215
100112204416W500,1686.55,70.0,Kblkstn,,,,,not assigned,52.809024,-116.243746,52.809024,-116.243746,242101.84666672538,7983070.530625235,647594.13375817,48434307.49681477,111489.38447916089,11692.86480183497,8477.744736452798,6473.585806464077,producing,70.0,7830.0,-0.6776597112486655,0.0980371946707658,0.029,0.1360836229133598,0.1461,4.650405367363105,2739.011,204.8421
100112205512W400,-135.54999999999995,16.11,Kvik_ss,24.14,,24.14,synthetic,train,53.767574,-111.702778,53.767574,-111.702778,242155.95954973868,8042763.788126091,635168.6645411915,48434533.67737894,112229.75000952017,11659.52813419843,8365.808744731567,6472.05653621305,producing,16.11,2047.7,0.017,0.2155963948081104,0.1112351086271778,0.1139429296298498,0.1343436366914029,2.4794080569198824,226.57033964594405,5.576
100112405614W500,2141.2,114.44,Dswan_hl,99.6,,99.6,synthetic,train,53.856182,-115.950294,53.856182,-115.950294,241935.0326496232,7796782.0200899,678598.0024655473,48433603.81502628,109214.96551870697,11775.450425693316,8756.040686334407,6479.0762135389205,producing,114.44,26131.1,51.3853,0.163751271311712,0.109853812900245,0.0550359276566519,0.0849210326640738,3.439375918470997,-48.3972896365575,9.0799
100112504718W500,1530.9,80.0,Kcard_ss,95.08,,95.08,synthetic,train,53.085203,-116.504155,53.085581,-116.503677,0.0,122230486.227,519604.412,48860570.54352997,1363591.111,0.0,7137.048,0.0,producing,80.0,5184.0,46.068,0.088627675352632,0.021,-0.0654858849729557,-0.0867,3.0327,2847.78,227.3811
100112506216W500,625.1500000000001,53.8,Kmannvl,65.33,,65.33,synthetic,train,54.39508,-116.268591,54.39508,-116.268591,242085.776078436,7964637.417697164,649018.0608514093,48434238.32781138,111271.96408070745,11696.50020663748,8490.260244735655,6474.280906408445,producing,53.8,9695.0,67.2389,0.1355356506469074,0.0739,0.1655051936562302,0.1778,4.071792952939999,2437.9138,215.2267
100112506523W500,1178.9499999999998,67.78,TRmontney,75.04,,75.04,synthetic,train,54.657051,-117.345618,54.657051,-117.345618,242011.08169725767,7881377.059659826,663395.9269578323,48433923.676417634,110253.01001659854,11734.848735182433,8619.402650784195,6476.686695560338,producing,67.78,17857.4,118.0238,0.206952683456191,0.1671,-2.9540681624529164e-05,0.0405,3.267221403338032,2.6437,8.9475
100112605315W500,1424.9,81.1,Jnordegg,83.8,,83.8,synthetic,train,53.609677,-116.102359,53.609677,-116.102359,241980.43191786192,7847220.589749012,669322.1698949642,48433794.587003,109834.86789470493,11750.65774053461,8672.636685782189,6477.671061075938,producing,81.1,21205.0,48.59560443081672,0.1612781349663876,0.0671501162656491,-0.0489459266526225,-0.0385,4.422424411404365,2771.3555,221.2107
100112605713W500,1033.8,55.0,Jnordegg,,,,,test,53.95813,-115.826459,53.95813,-115.826459,242073.27819494825,7950845.336070235,651870.6367631119,48434186.07408845,111100.98823645391,11704.15206518519,8515.955569924547,6474.635935091772,producing,55.0,11031.6,1.3044,0.1172180628682572,0.0505686795686367,0.0537818923640431,0.0740813238360534,3.70906398705046,16.61706430300194,8.6618
100112605814W500,2103.1,135.56,Dgilwood,104.18,,104.18,synthetic,train,54.044315,-115.97458,54.044315,-115.97458,241905.3431233016,7763574.048750743,683947.7543473975,48433478.42554049,108810.3472295001,11789.683701458769,8804.032326077104,6480.071289056106,producing,135.56,29399.3,0.4054,0.1078614264168908,0.0441834525015649,0.0486025647627949,0.0687062861770958,3.818966402189616,-0.9820296931419534,8.7979
100112606214W500,558.65,50.56,Kmannvl,58.64,,58.64,synthetic,train,54.39507,-115.994183,54.39507,-115.994183,242092.17318336765,7971759.752462346,647759.7204479765,48434265.25196066,111359.26031354319,11693.14134675044,8478.953365322392,6474.077732615062,producing,50.56,8997.7,26.091,0.068458894253989,0.0059,-0.0149711598124677,-0.0008,3.8390448723065855,2.7006,8.7443
100112704908W500,1150.3,34.0,Mbanff,,,,,test,53.260721,-115.08979,53.260721,-115.08979,242156.17000642463,8043564.9445038205,636948.7033019605,48434536.16847154,112230.64860692802,11664.453023461974,8382.096165282108,6471.856205820506,producing,34.0,1906.0,64.30442289967472,0.2874221956279428,0.1945012505720343,0.1252509717368228,0.1552416859839039,2.312380323652913,580.3876496954337,58.18284746877946
100112706220W500,823.0000000000001,58.89,Kviking,,,,,test,54.394257,-116.916219,54.394257,-116.916219,1094.427,10005312.608,110815.779,9142055.713,220903.836,1094.427,9116.452,0.109,producing,58.89,11272.9,1.8731,0.0965410052634285,0.0380048680123302,0.04094057348783,0.0613146823087065,3.9643747119065216,-34.61745962782686,8.5421
100112706316W500,932.7,71.11,Mdebolt,80.22,,80.22,synthetic,train,54.482465,-116.337442,54.482465,-116.337442,242031.85457802043,7904491.591384395,659266.9465624362,48434011.06758869,110536.52751988445,11723.823258466047,8582.294605514331,6476.03149967291,producing,71.11,15595.9,8.609,0.1151381240399255,0.0536856776508582,0.0485634249130313,0.0702746969986504,3.774275518913812,-18.2933435448748,8.1234
100112806819W500,791.55,61.11,TRmontney,,,,,test,54.918772,-116.840381,54.918772,-116.840381,242057.241005436,7932810.055702123,654446.8783949318,48434118.06702317,110882.76803440221,11710.973688167478,8539.011546727248,6475.206767528103,producing,61.11,12817.4,133.2387,0.2355929011766811,0.2009,0.1112455897533981,0.1540909113011146,2.7522134802873164,-134.35281658265546,8.426
100113006919W500,797.5999999999998,60.0,PRbelloy,64.69,,64.69,synthetic,train,55.005927,-116.891411,55.005927,-116.891411,120.135,0.0,0.0,0.0,0.0,120.135,0.0,7074.53232304419,producing,60.0,13079.4,26.8988,0.1546880916891484,0.0894199115712105,0.062679751694728,0.0879452886592778,3.3988160189831103,9.029300765686571,8.0727
100113105813W500,1009.35,57.78,Jnordegg,,,,,test,54.060249,-115.926204,54.060249,-115.926204,242012.72807614622,7883142.982518348,662856.4649886264,48433930.415656656,110275.71039455669,11733.388226748022,8614.520629022054,6476.65732906448,producing,57.78,17692.0,125.385,0.173066674297989,0.1292,-0.0454746932631357,-0.0116,3.2717313704101008,2.7035,8.0761
100113205613W500,2171.55,81.67,Dgilwood,,,,,test,53.883613,-115.901,53.883613,-115.901,241904.5336422399,7762699.219040591,684191.8850407666,48433475.09341948,108799.20888773292,11790.343440009605,8806.239622261463,6480.087972074377,producing,85.56,29482.0,38.6693,0.1817269524841578,0.1127,-0.0214630894179667,0.0082,3.5268277981330374,2.6735,8.7672
100113305613W500,1045.8000000000002,47.78,Kellrslie,68.52,,68.52,synthetic,train,53.885686,-115.876819,53.885686,-115.876819,242032.9510752279,7905767.188058936,659227.3324452124,48434015.83769741,110551.29975736765,11723.734286247938,8581.966954131578,6475.977955653768,producing,47.78,15464.9,28.5808,0.1406189479487369,0.0816450815593473,0.0532868529093944,0.0788039133037526,3.585862319715959,-23.41329139814286,8.879
100113306020W500,555.2,47.78,Kcard_ss,53.3,98.88888889,98.88888889,static,train,54.234502,-116.943683,54.234502,-116.943683,0.0,794463.463,225.804,48407701.779209256,40844.944,0.0,186.807,0.0,producing,47.78,5895.0,1.3096,0.3525099178968047,0.2602,0.0030867423443217,0.0532,3.211937195385345,2.6191,8.6912
100113405314W500,2354.3499999999995,91.67,Dslave_pt,103.87,,103.87,synthetic,train,53.624127,-115.984784,53.624142,-115.984954,241907.76611311507,7766393.3855390735,683862.0683227463,48433488.96796057,108842.98830043689,11789.492213120013,8803.32523127477,6479.952772852902,producing,91.67,29109.7,26.7731,0.1285053241061821,0.0729,0.0227248727940887,0.0488,3.8530425393070775,2.5951,10.412
100113603220W400,1276.5,58.33,Dbvrhl_lk,79.78,,79.78,synthetic,train,51.788694,-112.712281,51.788694,-112.712281,242088.49925972184,7967968.438515629,649443.6126472855,48434250.636240534,111308.08359802008,11697.727667114,8494.238574366838,6474.092226642118,producing,58.33,9335.5,14.2263,0.1739847041880488,0.0938063884837305,0.081238428028845,0.1040857986521266,3.093797185075263,106.04280320946611,8.9834
100113606225W500,1469.2,69.5,Kcadomin,88.89,,88.89,synthetic,train,54.409078,-117.618875,54.409078,-117.618875,242030.18990939826,7902866.689850368,660328.5980297987,48434004.7084177,110513.0156705989,11726.727025678209,8591.95214964197,6476.006313084965,producing,69.5,15729.482070081258,8.5445,0.108843270840199,0.0026,-0.0191469673654887,-0.003,5.1088,2715.1758,153.5369
100113606412W500,1137.1999999999998,71.11,Dbluerdge,82.25,,82.25,synthetic,train,54.583751,-115.681484,54.583751,-115.681484,242068.3006651867,7945326.245103454,652922.7872887638,48434165.18903384,111032.98469511901,11706.96750389317,8525.42146240637,6474.7862567301345,producing,71.11,11569.4,120.6546,0.2622762135764078,0.213198673345004,0.0773800629418169,0.1206882601303909,2.6364400229609046,-73.85501947696764,7.7158
100120106424W500,732.1000000000001,65.56,Kdunvegan,59.46,,59.46,synthetic,train,54.510639,-117.501987,54.510639,-117.501987,4859.517,27692070.289,18983.275,5698523.184,191274.831,188.694,342.166,0.175,producing,65.56,10224.9,3.08,0.0784779539397612,0.0274611151057329,0.0293249460503451,0.049915964120909,4.189526560705343,-84.45845824729338,8.1108
100120106625W500,1287.0,67.1,TRmontney,,,,,test,54.685787,-117.650788,54.685787,-117.650788,242059.58473349683,7935648.249501882,654720.9402150846,48434128.57917295,110913.9546382577,11711.77524380872,8541.592306925275,6475.054179589998,producing,67.1,12514.0,198.1763,0.1636152519315429,0.1289,0.0492227120462365,0.0723,3.804329904795296,2632.1726,222.2401
100120506319W500,2379.3,115.56,Dgilwood,104.43,,104.43,synthetic,train,54.42382,-116.846038,54.42382,-116.846038,241882.5389619167,7738201.841318716,688488.79023445,48433382.49612233,108499.09691203356,11801.810258474285,8844.844924430487,6480.789670757172,producing,115.56,31881.4,134.5988,0.2467323578122996,0.2119025820842739,0.0605156531559805,0.1063770717882053,2.9173112114960102,-149.0713281216507,9.0297
100120903821W400,552.65,46.0,Kellrslie,58.38,,58.38,synthetic,train,52.253543,-112.955636,52.253543,-112.955636,242100.8903113036,7981502.373574734,646164.7438772047,48434302.04609903,111478.08621473082,11688.895313598985,8464.640869508827,6473.7881464366765,producing,46.0,8039.709463430542,149.8203,0.3620683698167428,0.2817,0.0650949934886453,0.1033,3.1045911277021645,2533.4392,231.9757
100120906419W500,707.3999999999999,62.78,Kmannvl,57.83,111.8333333,111.8333333,static,train,54.525212,-116.820834,54.525212,-116.820834,1604781.066,1882186.991,1941306.076,1172.862,59448.71,66392.727,12366.397,852.615,producing,62.78,9659.6,51.42384610551575,0.1635459795068048,0.1094375507216167,0.0550524527443877,0.0848549345674635,3.431913042077222,-56.46363578605394,7.8915
100121406708W500,1363.0,67.0,Dswan_hl,,,,,test,54.801723,-115.114727,54.801723,-115.114727,242021.58934111093,7893205.0104793,661743.7870588435,48433968.26654591,110395.95011888178,11730.478216383692,8604.623939092937,6476.308874595185,producing,67.0,16685.0,13.504,-0.0096707048316542,0.0297,-0.0185,0.0408,4.527510496424553,2635.9976,205.5718
100121506419W500,1074.6,73.33,TRmontney,,,,,test,54.539847,-116.795628,54.539847,-116.795628,1210110.537,1175699.429,375.501,971.564,128089.829,143450.457,320.78,1029.269,producing,73.33,1103.2,19.907,0.1328834867474927,0.0715752809766919,0.0532869977270143,0.0771216200321959,3.631463098720203,-7.876254468084767,9.2534
100121706626W500,839.9999999999999,55.56,Kcadotte,65.33,,65.33,synthetic,train,54.714234,-117.905341,54.714234,-117.905341,242063.59629053736,7939936.223691983,653358.6907798143,48434144.95788132,110969.31817366453,11708.084435140332,8529.259613341837,6474.987706620198,producing,55.56,12114.1,148.8168,0.2330193629501753,0.211679355326027,0.0452416698022151,0.0935643492727048,3.255639416481673,-145.00300496405305,19.59659844284592
100121806005W500,307.20000000000005,33.89,Kvik_ss,41.52,,41.52,synthetic,train,54.190322,-114.748625,54.190322,-114.748625,242167.3761329797,8055721.721218612,633716.8611566365,48434582.42723915,112384.68306616478,11655.728477466164,8352.891112467114,6471.609539442441,producing,33.89,751.5,50.761,0.2417835705753389,0.1581866802618668,0.1026784763459896,0.1325703592792901,2.484955432050219,139.6758536919143,9.5442
100121806417W500,852.6499999999999,65.56,Kgething,68.0,,68.0,synthetic,train,54.539797,-116.56876,54.539797,-116.56876,242077.74781090024,7955762.389374024,650800.9559473473,48434204.7179489,111162.18797329071,11701.278648492367,8506.313280267696,6474.514230271482,producing,65.56,10556.819567120296,51.63015643090104,0.1654664452486731,0.1107597512906108,0.0561425937893809,0.0859454669305213,3.41541511925597,-45.71277013399401,8.7845
100122206319W500,1023.8,60.0,Jfernie,,,,,test,54.467029,-116.795461,54.467029,-116.795461,826725.815,846955.192,59680.869,1024.469,65077.868,63644.08,6064.007,976.115,producing,60.0,14520.4,51.25440662636642,0.1613075940775983,0.1079304623903183,0.0538356278298554,0.0835486005417251,3.4650267126960617,-52.77884334838279,8.9482
100122506218W500,2142.2,86.11,Dswan_hl,101.74,,101.74,synthetic,train,54.395343,-116.571112,54.395343,-116.571112,241912.8348314893,7771966.558801131,682639.5091160629,48433510.10245058,108912.40147276559,11786.20738511888,8792.303613963104,6479.815764804848,producing,86.11,28571.9,83.8007,0.1957063696482641,0.1493797757302991,0.0569246168384094,0.0930562073306945,3.237572107004333,-92.12776294607704,8.5971
100122506919W500,708.1500000000001,54.44,TRmontney,66.84,,66.84,synthetic,train,55.005652,-116.767923,55.005652,-116.767923,242060.19559807418,7936076.4193693455,653791.188636692,48434130.4366542,110923.16775221344,11709.21637415954,8533.107837243046,6475.120850117695,producing,54.44,12500.2,0.6907,0.1213364039952574,0.0527765784890515,0.0565692323673143,0.0768018013592611,3.649874291487039,21.949092076681268,7.8428
100122806316W500,825.8,55.56,Kgething,75.23,,75.23,synthetic,train,54.481571,-116.367536,54.481571,-116.367536,242086.80826021588,7965879.641163225,649113.9450287593,48434242.93551122,111285.72559721816,11696.78461680814,8491.16986775774,6474.2163444273465,producing,58.33,9563.0,72.9491,0.187717693128594,0.1378504083082579,0.0578739829070738,0.09198451927328,3.2639320458561225,-81.15558975531428,7.4905
100122905513W500,1251.65,60.0,Mpekisko,74.91,,74.91,synthetic,train,53.783206,-115.905665,53.783206,-115.905665,242031.08514072798,7903771.770905068,659858.0443048046,48434008.21673237,110525.55114714075,11725.442943257627,8587.676631789369,6476.009185783695,producing,60.0,15651.1,51.53834221629644,0.16440842480196,0.110041782159084,0.0555585571097512,0.0853338232257275,3.428774848453546,-46.64799977163091,8.9377
100122906818W500,783.2,54.44,Mdebolt,,,,,test,54.918518,-116.716868,54.918518,-116.716868,242054.17600579723,7929379.885743139,654992.9162405438,48434105.11692942,110841.00400765326,11712.425799294218,8543.908856017379,6475.310158045214,producing,54.44,13155.2,51.810172852297015,0.1676136307593649,0.1122138018594551,0.0573230775805439,0.0871898950887225,3.3870679192444992,-45.25648262624179,8.2871
100123007807W500,1053.1,52.3,Dgilwood,,,,,test,55.790875,-115.083627,55.790875,-115.083627,20250.671,6794.538,1245.398,335.522,264.86,706.346,101.895,2980.434,producing,52.3,16272.0,63.6176,0.3031,0.1382166464938192,0.0325592852187976,0.0329,3.841,2642.9778,197.5867
100123305513W500,901.4500000000002,58.89,Kvik_ss,64.16,,64.16,synthetic,train,53.797633,-115.880805,53.797633,-115.880805,242062.29068000766,7938503.673263131,653683.2552550638,48434139.522504084,110951.42805998468,11708.957239596748,8532.186892642232,6475.021971202166,producing,58.89,12252.0,51.45165478346088,0.163306198566029,0.1092981049327936,0.0549569054139486,0.0846921729400481,3.444444948081404,-45.57599398426726,9.362
100123306820W500,414.10000000000014,43.33,Kspirit_r,,,,,test,54.932235,-116.99778,54.932235,-116.99778,242110.41537636254,7992089.871190351,644235.1207090641,48434342.085925825,111608.12811771112,11683.739280738186,8447.293145686112,6473.491580461022,producing,43.33,7005.1,73.1047,0.1952940303058962,0.1426735746694835,0.0623840046462451,0.0965355283668136,3.172639805488999,-63.54158953421472,7.5505
100123405407W500,811.05,46.67,Mbanff,61.58,,61.58,synthetic,train,53.710327,-114.956279,53.710327,-114.956279,242081.36505066336,7959787.954247298,650083.8042400472,48434219.93721819,111211.55561298763,11699.363835781578,8499.868373934096,6474.399943893133,producing,46.67,10162.9,110.0589,0.2580080507795801,0.2041336317644803,0.0805126320312329,0.1217833916832583,2.627837812525073,-43.9906796949025,8.0191
100123506118W500,776.2,50.56,Kviking,62.11,63.0,63.0,static,train,54.322546,-116.597555,54.322546,-116.597555,4399.729,3238291.401,6201.127,736020.651,32450.648,137.747,486.831,1.359,producing,50.56,9852.6,11.6162,0.0550301134901495,0.0016,0.0385223236689806,0.0539,4.029280107344126,2.5614,9.7223
100123506318W500,971.3,69.2,Jfernie,70.12,,70.12,synthetic,train,54.497004,-116.616739,54.497004,-116.616739,242034.99515814238,7908019.568300778,658749.928444577,48434024.37446623,110579.27538973758,11722.452788782844,8577.665109206533,6475.921042862258,producing,72.6,15247.0,13.5083,0.1192117984665312,0.0128,-0.0248992651271193,-0.0183,4.8196,2740.0466,200.5359
100123506419W500,972.9000000000002,37.78,Jnordegg,68.91,109.1111111,109.1111111,static,train,54.583393,-116.770441,54.583393,-116.770441,4200386.593,5910421.583,5830903.053,1407.114,70548.11,48430.285,73360.579,710.675,producing,61.11,14892.7,52.01449562783365,0.16955123419377,0.1135459689380754,0.0584200476118881,0.0882920603977452,3.3696743124239017,-35.283781648349645,9.075
100123606419W500,1004.35,69.0,TRmontney,70.62,,70.62,synthetic,train,54.583379,-116.746213,54.58341,-116.74629,1.258,0.0,0.0,0.0,0.0,1.258,0.0,7074.540373278451,producing,65.3,14767.0,146.7729,0.1278472694507323,0.0738,-0.0079316377829687,0.0014,3.7966,2719.8115,220.4513
100130806320W500,2424.9999999999995,122.22,Dswan_hl,104.91,,104.91,synthetic,train,54.440365,-116.996209,54.440365,-116.996209,242069.47801149165,7947209.190986742,654529.6274155319,48434171.76453842,111047.05922358316,11711.431696089718,8540.155329409075,6474.553411184434,producing,122.22,11321.2,28.766,0.0201267492300185,0.0027,0.226936318876607,0.246,3.960205507840498,2.3283,8.8353
100132006502W600,3084.5,108.6,Dswan_hl,124.38,,124.38,synthetic,train,54.643897,-118.271496,54.643897,-118.271496,241731.72516651757,7569910.930559193,716934.8459124666,48432746.67566488,106442.38166598161,11877.624513241675,9100.252282675405,6485.709233086022,producing,108.6,48400.0,44.380829666431694,0.168573677832824,0.0783472847399127,-0.0206305707156483,-0.0053,3.7214,2717.8611,145.4875
100132007121W500,684.85,48.7,TRmontney,,,,,test,55.170441,-117.205089,55.170441,-117.205089,242113.59047118036,7995758.599344149,644040.1129623037,48434355.827854425,111650.99075647822,11683.259660559012,8445.609943641222,6473.345071112577,producing,48.7,6631.0,52.3,0.1515,0.1096,0.092,0.1353,4.951192204482802,2.503,223.2051
100132106524W500,582.5,48.0,Kdunvegan,,,,,test,54.643569,-117.574916,54.643569,-117.574916,242056.02852825617,7931362.574065189,654371.9215929225,48434112.68768748,110866.56193289378,11710.743754526226,8538.287630893585,6475.278601249635,producing,62.0,12970.0,21.0786,0.1802085505853566,0.0728,-0.0729772094463704,-0.063,4.518055645324195,2724.4294,223.7426
100132306325W500,1375.1999999999998,58.33,Kgething,84.73,,84.73,synthetic,train,54.470022,-117.679349,54.470022,-117.679349,242003.14165067085,7872586.904909788,665118.5771309603,48433890.40005432,110144.4842499704,11739.46228170841,8634.907457782,6476.921777547293,producing,58.33,18712.4,79.1424,0.1487934945543158,0.1170903106797494,0.0313505407562052,0.0667042969211512,3.8228196955333615,-158.26250730765253,11.560758003583215
100132405522W500,1063.9,58.3,Kblkstn,72.44,,72.44,synthetic,train,53.770426,-117.14186,53.770426,-117.14186,801.953,2429514.898,9153.571,3029497.861,59745.354,125.167,682.444,0.33,producing,60.4,11844.0,19.4243,0.0591918857276964,0.0054,0.2144786076932418,0.2145,4.975869989289522,2336.6987,269.2375
100132503226W400,1288.9999999999998,65.56,Dnisku,80.75,,80.75,synthetic,train,51.778149,-113.568747,51.778149,-113.568747,241989.92101667676,7857769.062103011,667402.9828641687,48433834.4783143,109964.41503644802,11745.529884333584,8655.383274405183,6477.375281267537,producing,65.56,20174.1,168.3281,0.3096160721516364,0.2715213646494404,0.0804833395791146,0.1328514322221745,2.3513489664142955,-117.73183118842816,9.4979
100140103123W400,469.4,43.33,Kbfs,55.13,,55.13,synthetic,train,51.632566,-113.137838,51.632566,-113.137838,242122.8470725074,8006012.148408211,642050.7877995381,48434394.638476245,111777.49063074197,11677.933550698379,8427.707675719057,6473.068994739336,producing,43.33,5633.0,163.8598,0.3186983804239328,0.2744970450019821,0.0883730706887522,0.1399304356840611,2.211271132594951,-83.98917580073692,9.0849
100140206310W500,385.8,42.5,Kmannvl,53.38,,53.38,synthetic,train,54.426356,-115.405585,54.426356,-115.405585,242057.5939570269,7933026.074081273,653808.8744489618,48434119.05140159,110888.2004484417,11709.216527883007,8533.187332361435,6475.256006109466,producing,42.5,12816.0,125.713,0.0999787818323323,0.0465,0.0633674745838663,0.0724,4.078105184652348,2585.6721,217.5784
100140206601W600,1647.4,74.3,PRbelloy,,,,,test,54.688126,-118.040739,54.688126,-118.040739,242026.13439243103,7898411.274418421,661318.7131069356,48433987.80910234,110457.46482670553,11729.388239348698,8600.879801609524,6476.114664901128,producing,74.3,16159.0,19.2694,0.2213917673032123,0.1187,-0.0170782568207821,-0.008,3.7268,2743.0469,214.7431
100140306515W500,465.4000000000001,47.78,Kmannvl,,,,,test,54.600864,-116.185644,54.600864,-116.185644,242081.9058784552,7960240.45030082,649496.544016862,48434221.78966038,111219.4569210064,11697.750477197298,8494.514218302062,6474.4338912268795,producing,47.78,10135.3,17.1562,0.1346617185081814,0.0710321428329357,0.0558056587792707,0.0791641401293771,3.5880572871233545,-0.6664204478682905,8.4078
100140307021W500,663.2,46.9,Kbluesky,56.96,,56.96,synthetic,train,55.03664,-117.120132,55.03664,-117.120132,242062.29947794083,7938408.654999539,653344.7017480193,48434139.262701936,110951.91311641865,11708.021467777402,8529.090660026544,6475.0575008097285,producing,46.9,12273.0,105.0458,0.172,0.108,0.1425549783016436,0.1558,3.904578552068016,2419.7502,230.0727
100141006601W600,1654.6,68.0,PRbelloy,98.19,78.05555556,78.05555556,static,train,54.70314,-118.066016,54.70314,-118.066016,241971.63625915645,7837488.625819234,671247.8112843868,48433757.7401368,109714.62876683267,11755.816430735877,8689.971057029317,6477.929629323448,producing,68.0,22151.0,153.5291,0.0814254684504631,0.0479,0.0675872715491878,0.0793,4.327094980941351,2574.4778,227.3431
100141103917W400,267.70000000000005,43.4,Kvik_ss,45.52,,45.52,synthetic,train,52.346259,-112.346228,52.346259,-112.346228,242120.30614384974,8003082.7701675575,642228.0166051774,48434383.65990593,111743.16608726764,11678.37590100004,8429.24831875151,6473.183990791973,producing,43.4,5931.0,87.7397,0.3252541603096252,0.2315,0.0594968883661527,0.0872,2.9442,2571.2905,212.4889
100141405626W400,425.5,38.0,Kellrslie,,,,,test,53.844102,-113.758528,53.844102,-113.758528,242093.08238348836,7972717.593981576,647405.9841260489,48434268.92444125,111371.8568604855,11692.180469580837,8475.74673587261,6474.067450136653,producing,38.0,8910.0,49.3918,0.1986883587927884,0.0946,-0.0059882641985641,0.0067,3.816703388184461,2701.6035,199.4361
100141503621W400,408.1499999999999,48.89,Kvik_ss,,,,,test,52.097198,-112.924817,52.097198,-112.924817,0.0,3072.376,0.0,48404747.93230845,3072.376,0.0,0.0,0.0,producing,48.89,7115.4,1.4063,0.1552759676895909,0.0743858593370981,0.0768050087531719,0.0971788083736419,3.2467486599930857,107.85871832922852,9.0089
100141606818W500,646.4500000000002,48.89,Kbluesky,63.34,,63.34,synthetic,train,54.89231,-116.686433,54.89231,-116.686433,242059.49524785523,7935266.314597576,653831.4053303846,48434127.40304598,110913.71630376039,11709.31443357194,8533.453525920553,6475.153464000602,producing,48.89,12582.9,181.7568,0.3126149877992065,0.2811709298992009,0.0764240085469906,0.1302128862004615,2.5730079984383707,49.67886973014368,35.67142502577072
